Store ID,Employees,Store Size,Country,City,State,Postal Code,Region
OFF-BI-10003669,61,Large,United States,Los Angeles,California,90049,West
OFF-BI-10003727,20,Small,United States,Philadelphia,Pennsylvania,19140,East
TEC-AC-10003447,25,Medium,United States,Houston,Texas,77095,Central
OFF-AR-10000255,68,Large,United States,Richardson,Texas,75080,Central
OFF-AP-10002191,46,Medium,United States,Houston,Texas,77041,Central
OFF-PA-10000349,48,Small,United States,Naperville,Illinois,60540,Central
FUR-CH-10002880,29,Small,United States,Los Angeles,California,90049,West
OFF-PA-10003127,21,Small,United States,Melbourne,Florida,32935,South
TEC-MA-10003979,60,Large,United States,Eagan,Minnesota,55122,Central
OFF-PA-10000029,44,Medium,United States,Westland,Michigan,48185,Central
OFF-LA-10000452,43,Small,United States,Dover,Delaware,19901,East
TEC-PH-10001819,52,Large,United States,New Albany,Indiana,47150,Central
OFF-AR-10002952,49,Large,United States,New York City,New York,10024,East
TEC-PH-10000576,38,Medium,United States,Troy,New York,12180,East
OFF-PA-10000605,44,Large,United States,Los Angeles,California,90004,West
OFF-ST-10004340,65,Medium,United States,Chicago,Illinois,60610,Central
OFF-BI-10004001,57,Medium,United States,Gilbert,Arizona,85234,West
FUR-TA-10004147,21,Small,United States,Springfield,Virginia,22153,South
OFF-AR-10001545,36,Small,United States,New York City,New York,10009,East
TEC-AC-10001013,21,Medium,United States,Memphis,Tennessee,38109,South
OFF-AR-10002255,31,Medium,United States,Houston,Texas,77041,Central
OFF-PA-10001892,38,Small,United States,Decatur,Alabama,35601,South
OFF-BI-10003676,46,Small,United States,San Francisco,California,94122,West
OFF-FA-10003495,69,Medium,United States,Durham,North Carolina,27707,South
OFF-EN-10003798,32,Medium,United States,Chicago,Illinois,60623,Central
TEC-PH-10003589,48,Large,United States,Rochester,Minnesota,55901,Central
OFF-PA-10004735,21,Small,United States,Houston,Texas,77095,Central
FUR-BO-10002206,67,Medium,United States,Los Angeles,California,90036,West
OFF-PA-10000141,33,Small,United States,Minneapolis,Minnesota,55407,Central
TEC-PH-10001061,41,Large,United States,Portland,Oregon,97206,West
OFF-AR-10002375,64,Medium,United States,New York City,New York,10009,East
OFF-EN-10001539,51,Small,United States,San Francisco,California,94122,West
FUR-TA-10004086,26,Small,United States,Saint Paul,Minnesota,55106,Central
OFF-PA-10000100,49,Medium,United States,Chicago,Illinois,60610,Central
OFF-LA-10000973,65,Medium,United States,Rochester,Minnesota,55901,Central
OFF-ST-10001476,51,Medium,United States,Aurora,Colorado,80013,West
OFF-EN-10002831,46,Large,United States,Charlotte,North Carolina,28205,South
OFF-PA-10001763,51,Small,United States,Orland Park,Illinois,60462,Central
OFF-BI-10002072,43,Small,United States,New York City,New York,10035,East
OFF-FA-10001561,46,Medium,United States,Urbandale,Iowa,50322,Central
TEC-MA-10004241,26,Small,United States,Columbus,Ohio,43229,East
OFF-AP-10003849,36,Small,United States,Seattle,Washington,98103,West
OFF-FA-10000735,65,Large,United States,Bristol,Tennessee,37620,South
OFF-BI-10003350,36,Medium,United States,Wilmington,Delaware,19805,East
TEC-PH-10000307,70,Medium,United States,Houston,Texas,77041,Central
TEC-CO-10004202,53,Medium,United States,Bloomington,Illinois,61701,Central
FUR-FU-10001852,31,Medium,United States,Phoenix,Arizona,85023,West
OFF-AR-10003759,37,Medium,United States,Los Angeles,California,90004,West
OFF-ST-10004337,60,Large,United States,Columbus,Ohio,43229,East
FUR-TA-10001932,24,Small,United States,Roseville,California,95661,West
FUR-CH-10002126,20,Medium,United States,Philadelphia,Pennsylvania,19140,East
TEC-PH-10004700,49,Large,United States,San Francisco,California,94122,West
OFF-BI-10003429,51,Large,United States,Independence,Missouri,64055,Central
FUR-FU-10004952,31,Medium,United States,Pasadena,California,91104,West
OFF-PA-10003172,61,Medium,United States,Newark,Ohio,43055,East
OFF-ST-10002352,37,Large,United States,Franklin,Wisconsin,53132,Central
OFF-PA-10002259,57,Large,United States,Scottsdale,Arizona,85254,West
OFF-BI-10002976,67,Medium,United States,San Jose,California,95123,West
OFF-BI-10003694,48,Medium,United States,Seattle,Washington,98105,West
OFF-LA-10004425,27,Medium,United States,Seattle,Washington,98115,West
FUR-CH-10001270,52,Small,United States,Edmond,Oklahoma,73034,Central
TEC-PH-10004539,66,Medium,United States,Los Angeles,California,90045,West
OFF-AR-10001919,46,Medium,United States,Philadelphia,Pennsylvania,19134,East
TEC-PH-10003655,50,Large,United States,Carlsbad,New Mexico,88220,West
OFF-BI-10004656,47,Medium,United States,Seattle,Washington,98115,West
OFF-ST-10002344,61,Large,United States,San Antonio,Texas,78207,Central
TEC-PH-10004447,66,Medium,United States,Los Angeles,California,90004,West
FUR-CH-10003973,64,Large,United States,Chicago,Illinois,60623,Central
OFF-PA-10000682,42,Medium,United States,Houston,Texas,77036,Central
FUR-FU-10002268,25,Medium,United States,New York City,New York,10009,East
TEC-AC-10001990,57,Medium,United States,Decatur,Illinois,62521,Central
FUR-CH-10004540,38,Large,United States,Monroe,Louisiana,71203,South
OFF-ST-10002292,52,Medium,United States,Fairfield,Connecticut,6824,East
OFF-AR-10004999,22,Small,United States,Los Angeles,California,90032,West
OFF-BI-10001031,21,Medium,United States,Grand Prairie,Texas,75051,Central
OFF-BI-10002432,23,Small,United States,New York City,New York,10035,East
FUR-FU-10001867,39,Medium,United States,Redlands,California,92374,West
TEC-PH-10002200,52,Small,United States,Hamilton,Ohio,45011,East
TEC-PH-10000439,67,Large,United States,Westfield,New Jersey,7090,East
OFF-PA-10001685,48,Medium,United States,Philadelphia,Pennsylvania,19120,East
OFF-ST-10001418,43,Medium,United States,Akron,Ohio,44312,East
OFF-ST-10000676,43,Large,United States,Denver,Colorado,80219,West
OFF-AR-10001022,39,Small,United States,Dallas,Texas,75220,Central
OFF-EN-10003055,44,Large,United States,Franklin,Tennessee,37064,South
TEC-CO-10001046,37,Small,United States,Whittier,California,90604,West
FUR-FU-10000076,50,Medium,United States,Saginaw,Michigan,48601,Central
FUR-FU-10003268,70,Large,United States,Dallas,Texas,75220,Central
FUR-FU-10003691,41,Medium,United States,Medina,Ohio,44256,East
OFF-AR-10003903,67,Large,United States,Los Angeles,California,90032,West
TEC-PH-10003442,68,Medium,United States,Dublin,Ohio,43017,East
OFF-BI-10004519,33,Small,United States,Detroit,Michigan,48227,Central
OFF-EN-10004955,69,Large,United States,Columbia,Tennessee,38401,South
FUR-TA-10004619,64,Large,United States,Charlotte,North Carolina,28205,South
FUR-BO-10004467,31,Medium,United States,Santa Clara,California,95051,West
OFF-AR-10002280,31,Medium,United States,Chicago,Illinois,60610,Central
FUR-CH-10001708,38,Small,United States,Lakeville,Minnesota,55044,Central
OFF-AR-10000462,39,Medium,United States,San Francisco,California,94109,West
TEC-PH-10004165,35,Medium,United States,San Diego,California,92037,West
FUR-FU-10003724,28,Small,United States,New York City,New York,10024,East
FUR-FU-10003535,22,Medium,United States,Chicago,Illinois,60623,Central
OFF-ST-10003716,38,Medium,United States,New York City,New York,10009,East
TEC-PH-10004586,24,Small,United States,Pasadena,Texas,77506,Central
OFF-BI-10004236,68,Large,United States,Houston,Texas,77036,Central
OFF-AR-10000422,37,Small,United States,Chicago,Illinois,60610,Central
OFF-PA-10002870,28,Small,United States,Brentwood,California,94513,West
OFF-ST-10000563,65,Large,United States,Chapel Hill,North Carolina,27514,South
OFF-BI-10002854,67,Large,United States,Cincinnati,Ohio,45231,East
FUR-CH-10001973,33,Small,United States,San Francisco,California,94110,West
TEC-AC-10000580,22,Small,United States,Inglewood,California,90301,West
OFF-AR-10004022,60,Large,United States,Philadelphia,Pennsylvania,19140,East
TEC-AC-10004209,49,Small,United States,Los Angeles,California,90004,West
TEC-AC-10000023,52,Large,United States,Tamarac,Florida,33319,South
TEC-PH-10003505,54,Large,United States,Columbus,Ohio,43229,East
OFF-LA-10000121,47,Large,United States,Colorado Springs,Colorado,80906,West
OFF-BI-10002026,47,Small,United States,New York City,New York,10024,East
OFF-PA-10000994,56,Large,United States,Lakewood,New Jersey,8701,East
OFF-BI-10002813,36,Medium,United States,Arlington,Virginia,22204,South
OFF-AR-10004817,29,Small,United States,Arvada,Colorado,80004,West
OFF-AR-10001860,21,Small,United States,Hackensack,New Jersey,7601,East
OFF-BI-10004970,40,Large,United States,Saint Petersburg,Florida,33710,South
OFF-PA-10002968,68,Medium,United States,Philadelphia,Pennsylvania,19143,East
FUR-BO-10003433,59,Large,United States,New York City,New York,10024,East
FUR-FU-10002554,39,Small,United States,Long Beach,California,90805,West
TEC-PH-10003437,48,Large,United States,Hesperia,California,92345,West
OFF-AP-10003971,62,Large,United States,Murfreesboro,Tennessee,37130,South
FUR-CH-10003846,51,Medium,United States,Philadelphia,Pennsylvania,19143,East
OFF-LA-10001404,22,Small,United States,Philadelphia,Pennsylvania,19134,East
OFF-LA-10001474,37,Medium,United States,Los Angeles,California,90045,West
OFF-PA-10003072,66,Large,United States,San Francisco,California,94122,West
FUR-FU-10004960,25,Small,United States,San Francisco,California,94122,West
TEC-AC-10003116,54,Medium,United States,Lowell,Massachusetts,1852,East
OFF-AP-10004859,20,Small,United States,New York City,New York,10009,East
OFF-PA-10002659,64,Large,United States,New York City,New York,10035,East
OFF-BI-10004139,29,Small,United States,Columbus,Georgia,31907,South
OFF-AR-10002818,36,Small,United States,New York City,New York,10009,East
OFF-AP-10001303,49,Medium,United States,San Francisco,California,94109,West
OFF-ST-10002574,29,Small,United States,Manchester,Connecticut,6040,East
FUR-FU-10004018,50,Large,United States,Harlingen,Texas,78550,Central
TEC-PH-10002549,56,Large,United States,Tucson,Arizona,85705,West
OFF-PA-10004911,51,Large,United States,Quincy,Illinois,62301,Central
TEC-MA-10002178,53,Small,United States,Franklin,Massachusetts,2038,East
OFF-AR-10000411,46,Medium,United States,Houston,Texas,77095,Central
OFF-LA-10000262,26,Small,United States,San Francisco,California,94109,West
OFF-PA-10000466,43,Large,United States,Taylor,Michigan,48180,Central
OFF-AR-10003829,20,Small,United States,Pembroke Pines,Florida,33024,South
OFF-BI-10001758,41,Large,United States,Philadelphia,Pennsylvania,19140,East
OFF-BI-10000136,29,Small,United States,Cincinnati,Ohio,45231,East
OFF-ST-10000649,54,Large,United States,New York City,New York,10009,East
OFF-PA-10003641,20,Medium,United States,Des Moines,Washington,98198,West
FUR-CH-10002961,51,Large,United States,Peoria,Illinois,61604,Central
OFF-PA-10004041,30,Medium,United States,Las Vegas,Nevada,89115,West
TEC-PH-10001336,20,Small,United States,Warwick,Rhode Island,2886,East
TEC-MA-10003183,22,Small,United States,Houston,Texas,77036,Central
TEC-AC-10001314,55,Large,United States,Miami,Florida,33180,South
TEC-AC-10004510,49,Medium,United States,New York City,New York,10024,East
OFF-BI-10000042,49,Large,United States,San Francisco,California,94110,West
FUR-TA-10003008,43,Medium,United States,Seattle,Washington,98105,West
OFF-AP-10003590,21,Medium,United States,Huntington Beach,California,92646,West
OFF-PA-10000806,32,Small,United States,Los Angeles,California,90004,West
OFF-AR-10000896,32,Small,United States,Lawrence,Massachusetts,1841,East
TEC-PH-10002310,69,Large,United States,Jackson,Mississippi,39212,South
OFF-ST-10002289,59,Large,United States,New Rochelle,New York,10801,East
OFF-PA-10001289,33,Medium,United States,San Antonio,Texas,78207,Central
OFF-FA-10000053,48,Small,United States,Gastonia,North Carolina,28052,South
OFF-EN-10003001,34,Medium,United States,Jacksonville,Florida,32216,South
FUR-TA-10002958,69,Large,United States,Chicago,Illinois,60623,Central
FUR-TA-10001676,42,Small,United States,Houston,Texas,77070,Central
OFF-BI-10000822,23,Small,United States,Columbus,Indiana,47201,Central
OFF-PA-10004888,37,Medium,United States,Auburn,New York,13021,East
FUR-TA-10002622,54,Small,United States,Akron,Ohio,44312,East
OFF-PA-10000418,65,Medium,United States,Concord,California,94521,West
FUR-TA-10001039,41,Medium,United States,Phoenix,Arizona,85023,West
OFF-AR-10002240,58,Large,United States,Park Ridge,Illinois,60068,Central
OFF-BI-10002867,24,Small,United States,Lindenhurst,New York,11757,East
FUR-FU-10003976,43,Medium,United States,San Francisco,California,94110,West
TEC-PH-10002922,65,Medium,United States,Troy,New York,12180,East
OFF-PA-10000501,21,Small,United States,New York City,New York,10024,East
OFF-AP-10004980,33,Small,United States,San Diego,California,92024,West
TEC-PH-10001750,65,Large,United States,New York City,New York,10024,East
OFF-BI-10003708,52,Large,United States,Los Angeles,California,90045,West
OFF-BI-10001191,54,Large,United States,Chicago,Illinois,60610,Central
OFF-PA-10003673,67,Large,United States,Huntsville,Texas,77340,Central
OFF-PA-10001639,45,Large,United States,Rochester,New York,14609,East
TEC-AC-10004975,31,Medium,United States,Seattle,Washington,98115,West
OFF-BI-10004364,63,Large,United States,Memphis,Tennessee,38109,South
OFF-PA-10001712,51,Large,United States,Fayetteville,Arkansas,72701,South
FUR-CH-10004289,24,Small,United States,Parker,Colorado,80134,West
TEC-PH-10002564,42,Large,United States,Atlanta,Georgia,30318,South
OFF-BI-10004876,64,Medium,United States,Gladstone,Missouri,64118,Central
TEC-PH-10004348,38,Small,United States,Los Angeles,California,90049,West
OFF-BI-10004352,25,Small,United States,Houston,Texas,77041,Central
OFF-BI-10000666,58,Large,United States,Detroit,Michigan,48234,Central
TEC-MA-10000010,68,Large,United States,Lawrence,Massachusetts,1841,East
OFF-BI-10000977,40,Medium,United States,Lakeland,Florida,33801,South
FUR-TA-10002530,44,Medium,United States,Philadelphia,Pennsylvania,19134,East
FUR-FU-10001473,58,Medium,United States,Los Angeles,California,90036,West
OFF-BI-10001765,26,Medium,United States,Los Angeles,California,90032,West
FUR-CH-10000847,27,Small,United States,Montgomery,Alabama,36116,South
OFF-PA-10001293,36,Small,United States,Mesa,Arizona,85204,West
OFF-AR-10000634,41,Medium,United States,Chicago,Illinois,60653,Central
FUR-FU-10004270,30,Small,United States,Henderson,Kentucky,42420,South
OFF-AR-10003770,58,Large,United States,Green Bay,Wisconsin,54302,Central
OFF-LA-10003121,42,Large,United States,Springfield,Ohio,45503,East
OFF-PA-10002262,21,Small,United States,New York City,New York,10035,East
OFF-PA-10002464,48,Medium,United States,San Francisco,California,94110,West
OFF-ST-10002214,65,Large,United States,Houston,Texas,77070,Central
OFF-PA-10000130,39,Medium,United States,Wilmington,North Carolina,28403,South
TEC-AC-10000865,37,Medium,United States,Los Angeles,California,90045,West
OFF-FA-10003021,42,Medium,United States,San Francisco,California,94110,West
TEC-PH-10003580,26,Small,United States,Tampa,Florida,33614,South
TEC-AC-10001109,34,Small,United States,Seattle,Washington,98105,West
OFF-PA-10001838,42,Small,United States,Los Angeles,California,90008,West
OFF-ST-10004950,37,Medium,United States,Seattle,Washington,98105,West
OFF-PA-10003823,60,Large,United States,New York City,New York,10024,East
TEC-PH-10001300,43,Medium,United States,Marysville,Washington,98270,West
FUR-TA-10003715,32,Small,United States,Long Beach,California,90805,West
TEC-MA-10004458,24,Small,United States,Chicago,Illinois,60610,Central
OFF-BI-10004965,24,Small,United States,Los Angeles,California,90004,West
OFF-AR-10001419,25,Small,United States,Denver,Colorado,80219,West
OFF-PA-10002586,20,Medium,United States,Richmond,Kentucky,40475,South
OFF-AR-10002221,54,Large,United States,Salem,Oregon,97301,West
FUR-FU-10002456,20,Small,United States,Laredo,Texas,78041,Central
OFF-FA-10004968,68,Medium,United States,San Diego,California,92024,West
OFF-PA-10001274,37,Medium,United States,Philadelphia,Pennsylvania,19134,East
OFF-PA-10001125,33,Medium,United States,Philadelphia,Pennsylvania,19120,East
OFF-ST-10000344,30,Small,United States,Tampa,Florida,33614,South
OFF-ST-10003324,57,Large,United States,Philadelphia,Pennsylvania,19134,East
OFF-ST-10000419,30,Medium,United States,Dallas,Texas,75217,Central
OFF-AP-10001626,55,Large,United States,Philadelphia,Pennsylvania,19143,East
FUR-FU-10003981,37,Small,United States,Grove City,Ohio,43123,East
OFF-ST-10001291,53,Large,United States,New York City,New York,10011,East
OFF-AP-10004868,48,Medium,United States,Chicago,Illinois,60610,Central
OFF-LA-10002195,34,Small,United States,Dearborn,Michigan,48126,Central
OFF-AR-10001315,33,Small,United States,New York City,New York,10009,East
OFF-EN-10003134,61,Medium,United States,Seattle,Washington,98115,West
OFF-AR-10001955,26,Small,United States,Aurora,Colorado,80013,West
OFF-LA-10001641,68,Medium,United States,Warner Robins,Georgia,31088,South
OFF-ST-10001370,51,Medium,United States,Aurora,Colorado,80013,West
TEC-AC-10003038,63,Medium,United States,Minneapolis,Minnesota,55407,Central
OFF-BI-10000088,47,Medium,United States,Mission Viejo,California,92691,West
OFF-AR-10003504,49,Small,United States,Rochester Hills,Michigan,48307,Central
OFF-EN-10003160,33,Medium,United States,Columbus,Indiana,47201,Central
TEC-AC-10003280,22,Small,United States,Vancouver,Washington,98661,West
TEC-PH-10000169,32,Medium,United States,New York City,New York,10024,East
OFF-PA-10001526,52,Large,United States,Columbus,Ohio,43229,East
OFF-AP-10004336,50,Small,United States,Aurora,Illinois,60505,Central
OFF-PA-10001357,32,Medium,United States,New York City,New York,10011,East
OFF-FA-10000992,21,Small,United States,Dallas,Texas,75081,Central
OFF-AR-10001221,66,Large,United States,Cleveland,Ohio,44105,East
TEC-PH-10004830,36,Medium,United States,Columbus,Indiana,47201,Central
OFF-PA-10004519,66,Medium,United States,Tyler,Texas,75701,Central
FUR-BO-10000362,43,Medium,United States,New York City,New York,10024,East
OFF-PA-10000308,39,Medium,United States,Burlington,North Carolina,27217,South
OFF-SU-10001165,48,Medium,United States,Jackson,Mississippi,39212,South
FUR-FU-10001488,56,Large,United States,New York City,New York,10035,East
OFF-AR-10003251,51,Medium,United States,Waynesboro,Virginia,22980,South
OFF-AR-10001044,39,Small,United States,Los Angeles,California,90036,West
OFF-AR-10000823,46,Small,United States,Chester,Pennsylvania,19013,East
OFF-AR-10004456,61,Medium,United States,Long Beach,California,90805,West
OFF-BI-10000591,69,Large,United States,Cary,North Carolina,27511,South
TEC-PH-10000441,62,Medium,United States,New York City,New York,10035,East
TEC-AC-10004855,40,Small,United States,New York City,New York,10035,East
OFF-AR-10001915,45,Medium,United States,Palm Coast,Florida,32137,South
OFF-ST-10000352,49,Medium,United States,Mount Vernon,New York,10550,East
OFF-PA-10000575,51,Medium,United States,Dover,Delaware,19901,East
FUR-FU-10002937,52,Large,United States,Orem,Utah,84057,West
TEC-AC-10003063,57,Large,United States,Los Angeles,California,90045,West
FUR-FU-10004415,65,Large,United States,Philadelphia,Pennsylvania,19140,East
OFF-ST-10002011,30,Medium,United States,Hialeah,Florida,33012,South
TEC-PH-10000038,42,Medium,United States,Austin,Texas,78745,Central
OFF-PA-10002689,56,Large,United States,Oceanside,New York,11572,East
TEC-CO-10001766,29,Small,United States,Seattle,Washington,98115,West
OFF-PA-10004359,64,Large,United States,Naperville,Illinois,60540,Central
OFF-FA-10001135,49,Large,United States,Dallas,Texas,75220,Central
OFF-BI-10004224,45,Medium,United States,Evanston,Illinois,60201,Central
TEC-PH-10003357,25,Small,United States,Trenton,Michigan,48183,Central
OFF-PA-10004475,62,Large,United States,San Francisco,California,94110,West
OFF-PA-10003001,30,Small,United States,Cottage Grove,Minnesota,55016,Central
OFF-FA-10000611,27,Medium,United States,New York City,New York,10009,East
OFF-BI-10001116,31,Small,United States,Green Bay,Wisconsin,54302,Central
TEC-PH-10004922,28,Small,United States,Columbus,Ohio,43229,East
OFF-BI-10002353,60,Large,United States,Bossier City,Louisiana,71111,South
OFF-FA-10002676,59,Medium,United States,Saint Petersburg,Florida,33710,South
TEC-AC-10003023,23,Small,United States,Des Moines,Iowa,50315,Central
OFF-PA-10000167,26,Medium,United States,Cincinnati,Ohio,45231,East
TEC-PH-10002185,67,Large,United States,Columbus,Ohio,43229,East
FUR-FU-10000758,52,Large,United States,Lancaster,California,93534,West
TEC-MA-10004679,20,Small,United States,Asheville,North Carolina,28806,South
OFF-AP-10002495,27,Small,United States,San Francisco,California,94110,West
OFF-BI-10002414,55,Medium,United States,Rochester,Minnesota,55901,Central
TEC-AC-10003133,61,Large,United States,Lake Elsinore,California,92530,West
TEC-AC-10002006,40,Small,United States,San Diego,California,92105,West
OFF-LA-10002381,69,Large,United States,Monroe,Louisiana,71203,South
OFF-FA-10001843,62,Large,United States,San Francisco,California,94122,West
OFF-LA-10003077,67,Medium,United States,Santa Ana,California,92704,West
OFF-PA-10003424,32,Medium,United States,Milwaukee,Wisconsin,53209,Central
OFF-PA-10004405,30,Medium,United States,Belleville,New Jersey,7109,East
FUR-BO-10003965,66,Large,United States,San Francisco,California,94110,West
FUR-FU-10002088,44,Large,United States,Columbia,Tennessee,38401,South
TEC-AC-10000736,48,Large,United States,New York City,New York,10035,East
FUR-BO-10003966,21,Medium,United States,Los Angeles,California,90036,West
OFF-AP-10000828,58,Large,United States,Louisville,Kentucky,40214,South
OFF-AP-10002906,56,Large,United States,Lorain,Ohio,44052,East
OFF-AP-10003860,54,Large,United States,Linden,New Jersey,7036,East
FUR-TA-10001307,69,Large,United States,Salinas,California,93905,West
OFF-PA-10001457,46,Large,United States,New York City,New York,10035,East
OFF-AP-10002082,64,Large,United States,New Brunswick,New Jersey,8901,East
TEC-AC-10003590,27,Medium,United States,San Francisco,California,94122,West
OFF-PA-10004355,57,Large,United States,Springfield,Virginia,22153,South
OFF-PA-10004947,27,Small,United States,Philadelphia,Pennsylvania,19140,East
FUR-TA-10004607,43,Small,United States,Lancaster,Pennsylvania,17602,East
OFF-PA-10003893,66,Large,United States,Philadelphia,Pennsylvania,19143,East
TEC-PH-10001817,56,Large,United States,New York City,New York,10009,East
FUR-BO-10000330,37,Small,United States,Philadelphia,Pennsylvania,19120,East
OFF-BI-10001900,47,Medium,United States,Detroit,Michigan,48227,Central
FUR-BO-10003159,36,Medium,United States,Rochester,New York,14609,East
FUR-FU-10001591,31,Medium,United States,Los Angeles,California,90045,West
OFF-LA-10002034,27,Medium,United States,Columbia,Maryland,21044,East
OFF-BI-10001628,54,Large,United States,San Francisco,California,94122,West
OFF-ST-10000877,70,Large,United States,Houston,Texas,77095,Central
OFF-AR-10004752,48,Medium,United States,Detroit,Michigan,48227,Central
OFF-PA-10000675,54,Small,United States,Auburn,New York,13021,East
OFF-PA-10001609,20,Small,United States,Springfield,Ohio,45503,East
TEC-PH-10001615,51,Large,United States,Jackson,Michigan,49201,Central
TEC-AC-10004568,30,Small,United States,Norwich,Connecticut,6360,East
FUR-CH-10001854,54,Large,United States,Dallas,Texas,75220,Central
OFF-AR-10000475,66,Medium,United States,New York City,New York,10009,East
TEC-PH-10000455,49,Medium,United States,New York City,New York,10011,East
OFF-PA-10001994,57,Medium,United States,Philadelphia,Pennsylvania,19143,East
TEC-AC-10002926,22,Small,United States,Springfield,Virginia,22153,South
TEC-PH-10004897,55,Medium,United States,Philadelphia,Pennsylvania,19140,East
FUR-FU-10001196,35,Medium,United States,Philadelphia,Pennsylvania,19120,East
OFF-PA-10000595,44,Medium,United States,Riverside,California,92503,West
OFF-LA-10000443,52,Large,United States,San Francisco,California,94110,West
OFF-LA-10001771,59,Large,United States,Philadelphia,Pennsylvania,19143,East
OFF-AP-10001394,64,Large,United States,Round Rock,Texas,78664,Central
FUR-FU-10002553,65,Medium,United States,Jackson,Mississippi,39212,South
OFF-AP-10004233,32,Medium,United States,Phoenix,Arizona,85023,West
FUR-CH-10004754,38,Medium,United States,Oceanside,California,92054,West
OFF-PA-10000809,33,Small,United States,San Francisco,California,94110,West
FUR-FU-10002878,50,Small,United States,Fayetteville,Arkansas,72701,South
TEC-PH-10002624,63,Large,United States,New York City,New York,10011,East
TEC-PH-10002885,21,Small,United States,Wilmington,North Carolina,28403,South
TEC-PH-10000895,58,Medium,United States,Louisville,Colorado,80027,West
TEC-MA-10000488,66,Medium,United States,Pasadena,Texas,77506,Central
OFF-PA-10003729,65,Large,United States,Houston,Texas,77041,Central
OFF-AP-10001005,32,Small,United States,Jacksonville,Florida,32216,South
FUR-CH-10000988,51,Medium,United States,Virginia Beach,Virginia,23464,South
FUR-FU-10001986,46,Small,United States,Henderson,Kentucky,42420,South
FUR-FU-10004973,56,Small,United States,Murrieta,California,92563,West
OFF-ST-10000464,32,Small,United States,Scottsdale,Arizona,85254,West
OFF-PA-10000528,53,Small,United States,San Diego,California,92037,West
OFF-PA-10003129,25,Medium,United States,Seattle,Washington,98103,West
OFF-AR-10003631,61,Medium,United States,New York City,New York,10011,East
OFF-BI-10002133,51,Medium,United States,Los Angeles,California,90045,West
TEC-PH-10004959,56,Medium,United States,Springfield,Ohio,45503,East
FUR-BO-10001918,34,Medium,United States,Cincinnati,Ohio,45231,East
FUR-FU-10001617,22,Small,United States,Los Angeles,California,90004,West
TEC-PH-10002824,25,Small,United States,Burlington,North Carolina,27217,South
OFF-PA-10003309,57,Medium,United States,Saint Peters,Missouri,63376,Central
OFF-ST-10002554,58,Large,United States,New York City,New York,10035,East
OFF-AR-10002067,30,Medium,United States,Chicago,Illinois,60610,Central
FUR-TA-10004175,41,Medium,United States,Philadelphia,Pennsylvania,19134,East
FUR-TA-10004767,61,Large,United States,New York City,New York,10009,East
OFF-EN-10002621,43,Large,United States,Philadelphia,Pennsylvania,19143,East
OFF-LA-10003714,59,Large,United States,Toledo,Ohio,43615,East
FUR-FU-10001889,63,Large,United States,San Francisco,California,94122,West
OFF-AR-10003723,52,Large,United States,Brownsville,Texas,78521,Central
OFF-PA-10000241,68,Large,United States,Los Angeles,California,90008,West
OFF-AR-10001446,62,Large,United States,Denver,Colorado,80219,West
OFF-BI-10001359,48,Medium,United States,New York City,New York,10035,East
OFF-EN-10001749,69,Large,United States,Mesa,Arizona,85204,West
OFF-BI-10004390,47,Small,United States,Columbus,Indiana,47201,Central
TEC-PH-10004924,41,Large,United States,Seattle,Washington,98105,West
FUR-CH-10000155,29,Medium,United States,Detroit,Michigan,48227,Central
OFF-BI-10001757,65,Large,United States,Oakland,California,94601,West
FUR-FU-10004093,47,Large,United States,Clinton,Maryland,20735,East
FUR-FU-10001037,42,Medium,United States,Charlotte,North Carolina,28205,South
OFF-PA-10001878,70,Medium,United States,San Francisco,California,94122,West
TEC-MA-10003674,54,Medium,United States,Riverside,California,92503,West
OFF-LA-10003190,45,Small,United States,San Francisco,California,94110,West
TEC-PH-10001809,34,Small,United States,Roswell,Georgia,30076,South
OFF-BI-10003091,46,Large,United States,La Porte,Indiana,46350,Central
FUR-CH-10003981,35,Medium,United States,Lansing,Michigan,48911,Central
OFF-ST-10002562,37,Small,United States,Minneapolis,Minnesota,55407,Central
TEC-PH-10004345,29,Small,United States,Escondido,California,92025,West
TEC-PH-10001198,33,Medium,United States,New York City,New York,10035,East
OFF-PA-10001972,32,Small,United States,Jackson,Michigan,49201,Central
TEC-PH-10002483,29,Medium,United States,Los Angeles,California,90004,West
FUR-BO-10000468,29,Small,United States,Houston,Texas,77070,Central
TEC-AC-10001284,69,Large,United States,Seattle,Washington,98103,West
OFF-BI-10002082,41,Medium,United States,Los Angeles,California,90036,West
OFF-ST-10001505,61,Large,United States,Charlotte,North Carolina,28205,South
OFF-AR-10004582,56,Large,United States,New York City,New York,10009,East
TEC-AC-10002842,50,Small,United States,Philadelphia,Pennsylvania,19134,East
OFF-AP-10004785,48,Medium,United States,Los Angeles,California,90036,West
TEC-AC-10002217,63,Medium,United States,Buffalo,New York,14215,East
OFF-BI-10002954,32,Small,United States,Cincinnati,Ohio,45231,East
OFF-AP-10003281,49,Large,United States,Seattle,Washington,98105,West
OFF-SU-10000898,31,Small,United States,Gulfport,Mississippi,39503,South
OFF-BI-10001249,42,Large,United States,Fresno,California,93727,West
TEC-AC-10002718,54,Large,United States,Chester,Pennsylvania,19013,East
TEC-PH-10002352,69,Large,United States,Jacksonville,Florida,32216,South
FUR-CH-10003774,23,Medium,United States,Greenville,North Carolina,27834,South
